,type,name,id
4342,Gene,201501,4342
4343,Metabolite,HMDB0078210,4343
4344,Microbe,TAXONOMY:437755,4344
4345,Metabolite,HMDB0076037,4345
4346,Gene,7096,4346
4347,Metabolite,HMDB0076247,4347
4348,Disease,Xanthinuria type II,4348
4349,Metabolite,HMDB0085353,4349
4350,Gene,21909,4350
4351,Compound,DB08398,4351
4352,Gene,4628,4352
4353,Gene,11977,4353
4354,Disease,MESH:D013161,4354
4355,Gene,941,4355
4356,Disease,MESH:D009956,4356
4357,Microbe,TAXONOMY:248038,4357
4358,Compound,MESH:C059816,4358
4359,Gene,4607,4359
4360,Metabolite,HMDB0088164,4360
4361,Compound,MESH:C115711,4361
4362,Compound,MESH:C554548,4362
4363,Gene,22865,4363
4364,Gene,57628,4364
4365,Metabolite,HMDB0076606,4365
4366,Metabolite,HMDB0088477,4366
4367,Microbe,TAXONOMY:43080,4367
4368,Compound,MESH:C060342,4368
4369,Disease,MESH:D001014,4369
4370,Disease,MESH:D001924,4370
4371,Gene,25181,4371
4372,Gene,24890,4372
4373,Gene,315649,4373
4374,Metabolite,HMDB0012504,4374
4375,Compound,MESH:C058317,4375
4376,Compound,MESH:D016644,4376
4377,Compound,MESH:C055869,4377
4378,Metabolite,HMDB0075723,4378
4379,Gene,55796,4379
4380,Metabolite,HMDB0082362,4380
4381,Gene,10149,4381
4382,Metabolite,HMDB0077731,4382
4383,Gene,7042,4383
4384,Metabolite,HMDB0074659,4384
4385,Microbe,TAXONOMY:1448136,4385
4386,Gene,108115;11881,4386
4387,Gene,5686,4387
4388,Metabolite,HMDB0089727,4388
4389,Gene,7733,4389
4390,Metabolite,HMDB0090074,4390
4391,Gene,1601,4391
4392,Microbe,TAXONOMY:81852,4392
4393,Disease,MESH:D005311,4393
4394,Metabolite,HMDB0074061,4394
4395,Microbe,TAXONOMY:388227,4395
4396,Disease,OMIM:303800,4396
4397,Metabolite,HMDB0077047,4397
4398,Compound,DB00541,4398
4399,Metabolite,"Keratan Sulfate Ii (Core 2-Linked), Degradation Product 3",4399
4400,Metabolite,HMDB0087442,4400
4401,Metabolite,HMDB0085515,4401
4402,Gene,723909,4402
4403,Gene,24296,4403
4404,Symptom,D001259,4404
4405,Metabolite,HMDB0077067,4405
4406,Metabolite,HMDB0037020,4406
4407,Metabolite,HMDB0008351,4407
4408,Gene,147912,4408
4409,Microbe,TAXONOMY:43939,4409
4410,Compound,MESH:C045329,4410
4411,Metabolite,HMDB0091376,4411
4412,Metabolite,HMDB0073285,4412
4413,Metabolite,HMDB0075558,4413
4414,Gene,125336,4414
4415,Metabolite,HMDB0091198,4415
4416,Metabolite,HMDB0076976,4416
4417,Metabolite,HMDB0080452,4417
4418,Compound,DB12355,4418
4419,Metabolite,HMDB0086990,4419
4420,Gene,100009165,4420
4421,Metabolite,HMDB0091204,4421
4422,Gene,1543,4422
4423,Gene,162517,4423
4424,Metabolite,HMDB0080593,4424
4425,Compound,MESH:C011442,4425
4426,Gene,65062,4426
4427,Metabolite,HMDB0091434,4427
4428,Metabolite,HMDB0073559,4428
4429,Microbe,TAXONOMY:666,4429
4430,Symptom,D009128,4430
4431,Disease,MESH:D001049,4431
4432,Gene,13001,4432
4433,Gene,644943,4433
4434,Metabolite,HMDB0084912,4434
4435,Metabolite,HMDB0074170,4435
4436,Metabolite,HMDB0086666,4436
4437,Gene,7841,4437
4438,Metabolite,HMDB0087207,4438
4439,Compound,DB00976,4439
4440,Metabolite,HMDB0081511,4440
4441,Microbe,Prototheca stagnora,4441
4442,Gene,481590,4442
4443,Metabolite,HMDB0085285,4443
4444,Disease,MESH:D058497,4444
4445,Metabolite,HMDB0074525,4445
4446,Metabolite,HMDB0073055,4446
4447,Gene,1116,4447
4448,Gene,16150,4448
4449,Gene,81638,4449
4450,Gene,22913,4450
4451,Gene,9860,4451
4452,Disease,MESH:D020437,4452
4453,Gene,100506190,4453
4454,Compound,DB02327,4454
4455,Metabolite,HMDB0084584,4455
4456,Gene,150280,4456
4457,Metabolite,HMDB0082996,4457
4458,Metabolite,HMDB0076502,4458
4459,Disease,MESH:D012175,4459
4460,Gene,67116,4460
4461,Compound,DB12500,4461
4462,Metabolite,HMDB0074789,4462
4463,Metabolite,HMDB0080940,4463
4464,Gene,10600,4464
4465,Compound,DB14556,4465
4466,Microbe,TAXONOMY:332102,4466
4467,Metabolite,HMDB0081740,4467
4468,Metabolite,HMDB0087363,4468
4469,Metabolite,HMDB0000740,4469
4470,Metabolite,HMDB0008819,4470
4471,Compound,MESH:D014812,4471
4472,Gene,1311,4472
4473,Metabolite,HMDB0080586,4473
4474,Metabolite,HMDB0086500,4474
4475,Metabolite,HMDB0080524,4475
4476,Gene,5770,4476
4477,Metabolite,HMDB0088509,4477
4478,Disease,Glycogen Storage Disease XIV,4478
4479,Gene,51548,4479
4480,Metabolite,HMDB0091593,4480
4481,Compound,DB12214,4481
4482,Gene,18587,4482
4483,Compound,MESH:C076518,4483
4484,Metabolite,HMDB0091400,4484
4485,Microbe,TAXONOMY:879243,4485
4486,Disease,MESH:D007938,4486
4487,Microbe,TAXONOMY:265542,4487
4488,Gene,10092,4488
4489,Compound,MESH:C576501,4489
4490,Metabolite,HMDB0079091,4490
4491,Metabolite,HMDB0008661,4491
4492,Gene,57621,4492
4493,Gene,20266,4493
4494,Metabolite,HMDB0076426,4494
4495,Gene,752,4495
4496,Compound,MESH:C507747,4496
4497,Compound,CHEBI:26020,4497
4498,Disease,MESH:D002276,4498
4499,Gene,2307,4499
4500,Gene,12368,4500
4501,Disease,MESH:D003645,4501
4502,Disease,MESH:C564971,4502
4503,Disease,MESH:D019896,4503
4504,Compound,MESH:C029222,4504
4505,Gene,317719,4505
4506,Metabolite,HMDB0086419,4506
4507,Disease,MESH:D010374,4507
4508,Gene,11441,4508
4509,Microbe,"Holdemania filiformis VPI J1-31B-1, DSM 12042",4509
4510,Compound,MESH:C417427,4510
4511,Microbe,TAXONOMY:1248438,4511
4512,Disease,MESH:C536611,4512
4513,Gene,15958,4513
4514,Compound,DB01036,4514
4515,Gene,4646,4515
4516,Gene,1283,4516
4517,Microbe,TAXONOMY:43770,4517
4518,Metabolite,HMDB0079948,4518
4519,Gene,51765,4519
4520,Metabolite,HMDB0073007,4520
4521,Metabolite,HMDB0091435,4521
4522,Metabolite,HMDB0078624,4522
4523,Metabolite,HMDB0081012,4523
4524,Compound,DB06680,4524
4525,Compound,MESH:C098720,4525
4526,Compound,MESH:C094747,4526
4527,Metabolite,HMDB0086522,4527
4528,Gene,116511,4528
4529,Disease,MESH:D011488,4529
4530,Compound,DB05039,4530
4531,Microbe,Leptolyngbya sp. LEGE 06188,4531
4532,Gene,3983,4532
4533,Gene,53615,4533
4534,Metabolite,HMDB0088519,4534
4535,Disease,DOID:1115,4535
4536,Metabolite,HMDB0078068,4536
4537,Metabolite,HMDB0079727,4537
4538,Gene,51096,4538
4539,Gene,15465,4539
4540,Gene,100428640,4540
4541,Metabolite,HMDB0013448,4541
4542,Gene,80232,4542
4543,Metabolite,HMDB0001031,4543
4544,Compound,MESH:C055778,4544
4545,Metabolite,HMDB0002014,4545
4546,Microbe,TAXONOMY:221027,4546
4547,Gene,24066,4547
4548,Metabolite,HMDB0075435,4548
4549,Gene,115761,4549
4550,Metabolite,HMDB0082207,4550
4551,Gene,8881,4551
4552,Microbe,TAXONOMY:2130,4552
4553,Compound,MESH:C553326,4553
4554,Gene,100033875,4554
4555,Gene,4779,4555
4556,Division,TAXONOMY:8504,4556
4557,Compound,MESH:C110453,4557
4558,Metabolite,HMDB0073737,4558
4559,Gene,403453,4559
4560,Microbe,TAXONOMY:545697,4560
4561,Gene,2153,4561
4562,Metabolite,HMDB0073597,4562
4563,Gene,494335,4563
4564,Metabolite,HMDB0088120,4564
4565,Compound,MESH:C116605,4565
4566,Gene,10332,4566
4567,Metabolite,HMDB0088340,4567
4568,Gene,54959,4568
4569,Metabolite,HMDB0087611,4569
4570,Gene,6880,4570
4571,Gene,9149,4571
4572,Microbe,TAXONOMY:2109258,4572
4573,Compound,CHEBI:26271,4573
4574,Disease,MESH:D001172,4574
4575,Metabolite,HMDB0075478,4575
4576,Gene,5663;5664,4576
4577,Gene,8883,4577
4578,Metabolite,HMDB0091634,4578
4579,Gene,23466,4579
4580,Metabolite,HMDB0078789,4580
4581,Metabolite,"Heparan Sulfate, Degradation Product 8",4581
4582,Metabolite,HMDB0006409,4582
4583,Gene,5704,4583
4584,Compound,MESH:C037689,4584
4585,Metabolite,HMDB0080157,4585
4586,Compound,MESH:C465023,4586
4587,Gene,23184,4587
4588,Microbe,TAXONOMY:11520,4588
4589,Microbe,TAXONOMY:180332,4589
4590,Compound,DB00457,4590
4591,Metabolite,HMDB0087066,4591
4592,Metabolite,HMDB0091762,4592
4593,Gene,10933,4593
4594,Metabolite,HMDB0086847,4594
4595,Metabolite,HMDB0081804,4595
4596,Compound,MESH:C515166,4596
4597,Gene,1880,4597
4598,Metabolite,HMDB0086994,4598
4599,Compound,CHEBI:64108,4599
4600,Compound,CHEBI:60937,4600
4601,Metabolite,HMDB0087890,4601
4602,Gene,387201,4602
4603,Metabolite,HMDB0084116,4603
4604,Gene,2171,4604
4605,Disease,MESH:C563250,4605
4606,Gene,9510,4606
4607,Gene,843276,4607
4608,Metabolite,HMDB0089227,4608
4609,Metabolite,HMDB0081595,4609
4610,Disease,MESH:D015418,4610
4611,Metabolite,HMDB0008286,4611
4612,Metabolite,HMDB0079603,4612
4613,Microbe,TAXONOMY:674,4613
4614,Metabolite,HMDB0079562,4614
4615,Gene,1594,4615
4616,Gene,100513842,4616
4617,Gene,57818,4617
4618,Microbe,TAXONOMY:55506,4618
4619,Microbe,TAXONOMY:671229,4619
4620,Metabolite,HMDB0088530,4620
4621,Gene,438,4621
4622,Metabolite,HMDB0079236,4622
4623,Gene,15945,4623
4624,Metabolite,HMDB0088030,4624
4625,Gene,51801,4625
4626,Disease,MESH:C537286,4626
4627,Compound,DB00215,4627
4628,Symptom,D054160,4628
4629,Metabolite,HMDB0091796,4629
4630,Compound,MESH:C032788,4630
4631,Metabolite,HMDB0091206,4631
4632,Disease,MESH:D003456,4632
4633,Metabolite,HMDB0078709,4633
4634,Gene,26503,4634
4635,Metabolite,HMDB0088504,4635
4636,Gene,853368,4636
4637,Metabolite,HMDB0080881,4637
4638,Gene,285267,4638
4639,Metabolite,HMDB0077681,4639
4640,Metabolite,HMDB0091665,4640
4641,Compound,MESH:C025703,4641
4642,Metabolite,HMDB0003227,4642
4643,Gene,26,4643
4644,Metabolite,HMDB0087877,4644
4645,Gene,64441,4645
4646,Compound,MESH:C040527,4646
4647,Gene,22040,4647
4648,Gene,2695,4648
4649,Gene,74155,4649
4650,Metabolite,HMDB0076782,4650
4651,Metabolite,HMDB0080409,4651
4652,Disease,MESH:D004320,4652
4653,Gene,375775,4653
4654,Compound,DB11613,4654
4655,Compound,MESH:C073896,4655
4656,Metabolite,HMDB0075214,4656
4657,Gene,23890,4657
4658,Gene,403785,4658
4659,Metabolite,HMDB0079467,4659
4660,Compound,MESH:C032854,4660
4661,Gene,55867,4661
4662,Metabolite,HMDB0092507,4662
4663,Disease,MESH:D013610,4663
4664,Disease,MESH:D004482,4664
4665,Metabolite,HMDB0089860,4665
4666,Compound,MESH:C033244,4666
4667,Disease,MESH:D011226,4667
4668,Gene,8733,4668
4669,Compound,MESH:C009226,4669
4670,Gene,12291,4670
4671,Gene,55531,4671
4672,Gene,64581,4672
4673,Gene,1,4673
4674,Compound,DB05521,4674
4675,Metabolite,HMDB0086444,4675
4676,Gene,403993,4676
4677,Gene,23569,4677
4678,Disease,Gm1-Gangliosidosis And Mucopolysaccharidosis Type IV Type B,4678
4679,Microbe,TAXONOMY:1849603,4679
4680,Metabolite,HMDB0075538,4680
4681,Metabolite,HMDB0006059,4681
4682,Metabolite,HMDB0082116,4682
4683,Microbe,TAXONOMY:459786,4683
4684,Metabolite,HMDB0076921,4684
4685,Disease,MESH:D001039,4685
4686,Gene,102135563,4686
4687,Gene,1477732,4687
4688,Metabolite,HMDB0075372,4688
4689,Metabolite,HMDB0087815,4689
4690,Compound,MESH:D003520,4690
4691,Gene,54629,4691
4692,Gene,407745,4692
4693,Metabolite,HMDB0080820,4693
4694,Gene,15558,4694
4695,Gene,18976,4695
4696,Microbe,TAXONOMY:916,4696
4697,Gene,13393,4697
4698,Compound,DB06641,4698
4699,Gene,5500,4699
4700,Microbe,TAXONOMY:1448937,4700
4701,Gene,10632,4701
4702,Compound,DB04842,4702
4703,Microbe,TAXONOMY:36645,4703
4704,Compound,MESH:C120073,4704
4705,Microbe,TAXONOMY:92945,4705
4706,Metabolite,HMDB0079930,4706
4707,Microbe,TAXONOMY:180824,4707
4708,Compound,MESH:C003466,4708
4709,Metabolite,HMDB0090105,4709
4710,Metabolite,HMDB0075634,4710
4711,Disease,MESH:D007898,4711
4712,Gene,203100,4712
4713,Metabolite,HMDB0077603,4713
4714,Metabolite,HMDB0081508,4714
4715,Metabolite,HMDB0087444,4715
4716,Gene,116535,4716
4717,Gene,11257,4717
4718,Gene,3963,4718
4719,Metabolite,HMDB0082145,4719
4720,Disease,MESH:D004827,4720
4721,Compound,MESH:C053473,4721
4722,Gene,1482,4722
4723,Disease,"Adrenal hyperplasia, congenital, due to 3-beta-hydroxysteroid dehydrogenase 2 deficiency",4723
4724,Metabolite,HMDB0086644,4724
4725,Metabolite,HMDB0090946,4725
4726,Metabolite,HMDB0073287,4726
4727,Metabolite,HMDB0082545,4727
4728,Gene,407007,4728
4729,Metabolite,HMDB0081669,4729
4730,Metabolite,HMDB0075081,4730
4731,Metabolite,HMDB0075052,4731
4732,Gene,101787582,4732
4733,Metabolite,HMDB0084883,4733
4734,Gene,100038882,4734
4735,Gene,5801,4735
4736,Metabolite,HMDB0073935,4736
4737,Compound,MESH:D001542,4737
4738,Compound,MESH:C075750,4738
4739,Microbe,TAXONOMY:105837,4739
4740,Metabolite,HMDB0074656,4740
4741,Gene,1066,4741
4742,Gene,55862,4742
4743,Gene,72508,4743
4744,Compound,MESH:C022871,4744
4745,Gene,11475,4745
4746,Gene,70779,4746
4747,Gene,83988,4747
4748,Metabolite,HMDB0083435,4748
4749,Metabolite,HMDB0092706,4749
4750,Gene,7316,4750
4751,Gene,6424,4751
4752,Metabolite,HMDB0074981,4752
4753,Metabolite,HMDB0011170,4753
4754,Gene,9043,4754
4755,Metabolite,HMDB0082403,4755
4756,Metabolite,HMDB0076505,4756
4757,Metabolite,HMDB0078964,4757
4758,Metabolite,HMDB0076206,4758
4759,Gene,100861412,4759
4760,Disease,"Diabetes Mellitus, Congenital Insulin-dependent, With Fatal Secretory Diarrhea; Immunodeficiency, Polyendocrinopathy, and Enteropathy, X-linked, Formerly",4760
4761,Disease,MESH:D019052,4761
4762,Compound,MESH:D004159,4762
4763,Disease,MESH:D004892,4763
4764,Metabolite,HMDB0092460,4764
4765,Gene,2932,4765
4766,Metabolite,HMDB0082888,4766
4767,Gene,944565,4767
4768,Symptom,D009041,4768
4769,Metabolite,HMDB0084520,4769
4770,Gene,6576,4770
4771,Compound,MESH:C473731,4771
4772,Gene,10677,4772
4773,Compound,MESH:C039661,4773
4774,Compound,MESH:C040756,4774
4775,Gene,280937,4775
4776,Compound,MESH:C553817,4776
4777,Metabolite,HMDB0092803,4777
4778,Metabolite,HMDB0081532,4778
4779,Compound,MESH:C063002,4779
4780,Gene,84132,4780
4781,Gene,6286,4781
4782,Disease,MESH:C564523,4782
4783,Compound,DB06414,4783
4784,Metabolite,HMDB0011558,4784
4785,Microbe,TAXONOMY:1144509,4785
4786,Metabolite,HMDB0073245,4786
4787,Metabolite,HMDB0073766,4787
4788,Metabolite,HMDB0083828,4788
4789,Compound,DB11828,4789
4790,Compound,MESH:D010118,4790
4791,Metabolite,HMDB0074510,4791
4792,Compound,MESH:C514135,4792
4793,Gene,81031,4793
4794,Metabolite,HMDB0084321,4794
4795,Gene,89829,4795
4796,Metabolite,HMDB0087167,4796
4797,Microbe,TAXONOMY:465515,4797
4798,Gene,406980,4798
4799,Microbe,TAXONOMY:556290,4799
4800,Metabolite,HMDB0078825,4800
4801,Gene,2844,4801
4802,Compound,DB08806,4802
4803,Metabolite,HMDB0088680,4803
4804,Metabolite,HMDB0077008,4804
4805,Gene,55503,4805
4806,Gene,51131,4806
4807,Disease,MESH:D063466,4807
4808,Gene,126638,4808
4809,Metabolite,HMDB0081124,4809
4810,Metabolite,HMDB0084193,4810
4811,Metabolite,HMDB0085915,4811
4812,Metabolite,Gm1B,4812
4813,Metabolite,HMDB0084583,4813
4814,Microbe,TAXONOMY:1428,4814
4815,Gene,81736,4815
4816,Gene,284613,4816
4817,Microbe,TAXONOMY:539813,4817
4818,Compound,MESH:C074921,4818
4819,Gene,84296,4819
4820,Metabolite,HMDB0085093,4820
4821,Metabolite,HMDB0091151,4821
4822,Gene,100862689,4822
4823,Gene,18715,4823
4824,Gene,59343,4824
4825,Gene,23042,4825
4826,Metabolite,HMDB0090267,4826
4827,Metabolite,HMDB0079612,4827
4828,Metabolite,HMDB0079636,4828
4829,Metabolite,HMDB0080555,4829
4830,Compound,DB06704,4830
4831,Gene,57373,4831
4832,Metabolite,HMDB0092075,4832
4833,Symptom,D006987,4833
4834,Gene,387243,4834
4835,Metabolite,HMDB0075306,4835
4836,Gene,16513,4836
4837,Gene,57765,4837
4838,Compound,DB00871,4838
4839,Metabolite,HMDB0000181,4839
4840,Gene,7444,4840
4841,Gene,8796,4841
4842,Metabolite,HMDB0082562,4842
4843,Metabolite,HMDB0076194,4843
4844,Compound,MESH:C054133,4844
4845,Compound,DB13200,4845
4846,Microbe,TAXONOMY:261292,4846
4847,Disease,MESH:D061205,4847
4848,Metabolite,HMDB0079667,4848
4849,Metabolite,HMDB0073429,4849
4850,Compound,DB00614,4850
4851,Compound,MESH:C032171,4851
4852,Gene,855107,4852
4853,Compound,DB00750,4853
4854,Compound,CHEBI:35369,4854
4855,Microbe,TAXONOMY:655812,4855
4856,Disease,MESH:D014262,4856
4857,Compound,MESH:C100807,4857
4858,Compound,MESH:C034568,4858
4859,Disease,Alpha-aminoadipic and alpha-ketoadipic aciduria,4859
4860,Compound,CHEBI:31440,4860
4861,Gene,80319,4861
4862,Metabolite,HMDB0088143,4862
4863,Disease,"Cutis laxa, autosomal recessive, type IIIA",4863
4864,Disease,MESH:C535919,4864
4865,Gene,8521,4865
4866,Gene,11883,4866
4867,Metabolite,HMDB0079594,4867
4868,Compound,DB01256,4868
4869,Disease,MESH:D009187,4869
4870,Metabolite,HMDB0084342,4870
4871,Anatomy,UBERON:0001465,4871
4872,Gene,5570,4872
4873,Compound,MESH:C423646,4873
4874,Metabolite,HMDB0036163,4874
4875,Disease,MESH:D059885,4875
4876,Metabolite,HMDB0083556,4876
4877,Gene,6638,4877
4878,Metabolite,HMDB0080102,4878
4879,Metabolite,HMDB0074198,4879
4880,Compound,DB00977,4880
4881,Gene,100135498,4881
4882,Metabolite,HMDB0008224,4882
4883,Microbe,TAXONOMY:2713421,4883
4884,Disease,MESH:D001304,4884
4885,Compound,DB09050,4885
4886,Metabolite,HMDB0088071,4886
4887,Gene,27023,4887
4888,Gene,53381,4888
4889,Metabolite,HMDB0087557,4889
4890,Disease,MESH:D018496,4890
4891,Disease,MESH:D006482,4891
4892,Gene,11855,4892
4893,Anatomy,UBERON:0002378,4893
4894,Compound,DB00177,4894
4895,Metabolite,HMDB0089713,4895
4896,Gene,100885766,4896
4897,Metabolite,HMDB0084168,4897
4898,Gene,7903,4898
4899,Gene,21940,4899
4900,Gene,397219,4900
4901,Microbe,TAXONOMY:1118059,4901
4902,Gene,124220,4902
4903,Gene,64317,4903
4904,Gene,1471,4904
4905,Anatomy,UBERON:0001887,4905
4906,Metabolite,HMDB0081179,4906
4907,Metabolite,HMDB0085758,4907
4908,Metabolite,HMDB0092170,4908
4909,Disease,MESH:C535554,4909
4910,Gene,5165,4910
4911,Compound,MESH:C077479,4911
4912,Compound,MESH:C081309,4912
4913,Gene,131965,4913
4914,Microbe,TAXONOMY:13136,4914
4915,Compound,MESH:C041930,4915
4916,Disease,MESH:C565593,4916
4917,Gene,13983,4917
4918,Metabolite,HMDB0088108,4918
4919,Compound,MESH:C097767,4919
4920,Gene,27068,4920
4921,Disease,MESH:D018241,4921
4922,Metabolite,HMDB0087596,4922
4923,Gene,64374,4923
4924,Gene,529879,4924
4925,Disease,MESH:D010392,4925
4926,Gene,317749,4926
4927,Gene,51514,4927
4928,Disease,Allergic asthma,4928
4929,Disease,MESH:D007759,4929
4930,Gene,55105,4930
4931,Gene,123745,4931
4932,Metabolite,HMDB0085463,4932
4933,Gene,4666,4933
4934,Gene,10753,4934
4935,Gene,1382,4935
4936,Microbe,TAXONOMY:1497346,4936
4937,Microbe,TAXONOMY:417127,4937
4938,Metabolite,HMDB0074015,4938
4939,Gene,1068772,4939
4940,Gene,769087,4940
4941,Metabolite,HMDB0075267,4941
4942,Metabolite,HMDB0092096,4942
4943,Metabolite,HMDB0084961,4943
4944,Gene,6818,4944
4945,Metabolite,HMDB0075697,4945
4946,Microbe,TAXONOMY:649747,4946
4947,Metabolite,HMDB0082253,4947
4948,Gene,56218,4948
4949,Gene,100302274,4949
4950,Gene,10204,4950
4951,Compound,MESH:C082309,4951
4952,Metabolite,HMDB0089746,4952
4953,Metabolite,HMDB0089025,4953
4954,Compound,MESH:C084623,4954
4955,Metabolite,HMDB0073048,4955
4956,Metabolite,HMDB0080468,4956
4957,Gene,259172,4957
4958,Metabolite,HMDB0074020,4958
4959,Gene,518,4959
4960,Gene,11501,4960
4961,Gene,17319,4961
4962,Compound,DB09496,4962
4963,Metabolite,HMDB0086813,4963
4964,Compound,MESH:C088860,4964
4965,Compound,DB01035,4965
4966,Metabolite,HMDB0084521,4966
4967,Gene,675,4967
4968,Gene,678,4968
4969,Gene,58498,4969
4970,Metabolite,HMDB0006961,4970
4971,Metabolite,HMDB0090277,4971
4972,Metabolite,HMDB0029147,4972
4973,Gene,445289,4973
4974,Gene,27436,4974
4975,Metabolite,HMDB0088585,4975
4976,Metabolite,HMDB0085831,4976
4977,Gene,1201,4977
4978,Metabolite,HMDB0078245,4978
4979,Gene,10085,4979
4980,Compound,MESH:C016648,4980
4981,Compound,DB01162,4981
4982,Gene,83719,4982
4983,Gene,51762,4983
4984,Metabolite,HMDB0073386,4984
4985,Metabolite,HMDB0083615,4985
4986,Microbe,TAXONOMY:818,4986
4987,Compound,MESH:C009237,4987
4988,Gene,15962,4988
4989,Metabolite,HMDB0000067,4989
4990,Metabolite,HMDB0079352,4990
4991,Metabolite,HMDB0001302,4991
4992,Compound,DB13560,4992
4993,Metabolite,HMDB0086638,4993
4994,Gene,10972,4994
4995,Disease,MESH:D013615,4995
4996,Metabolite,HMDB0075648,4996
4997,Microbe,TAXONOMY:29488,4997
4998,Metabolite,HMDB0089257,4998
4999,Compound,DB00556,4999
5000,Metabolite,HMDB0029121,5000
5001,Microbe,uncultured epsilon proteobacterium,5001
5002,Compound,DB11925,5002
5003,Metabolite,HMDB0082830,5003
5004,Metabolite,HMDB0085908,5004
5005,Gene,81601,5005
5006,Disease,MESH:C566617,5006
5007,Gene,3587,5007
5008,Metabolite,HMDB0011352,5008
5009,Metabolite,HMDB0078567,5009
5010,Disease,MESH:D015624,5010
5011,Microbe,TAXONOMY:626939,5011
5012,Disease,MESH:D010391,5012
5013,Gene,6749,5013
5014,Metabolite,HMDB0080866,5014
5015,Metabolite,HMDB0078009,5015
5016,Gene,9202,5016
5017,Compound,DB09516,5017
5018,Microbe,TAXONOMY:932213,5018
5019,Microbe,TAXONOMY:47420,5019
5020,Metabolite,HMDB0082446,5020
5021,Compound,MESH:C517091,5021
5022,Disease,MESH:C563513,5022
5023,Gene,3249,5023
5024,Gene,170622,5024
5025,Gene,574478,5025
5026,Disease,MESH:D020386,5026
5027,Gene,10476,5027
5028,Metabolite,HMDB0011538,5028
5029,Metabolite,HMDB0076954,5029
5030,Disease,MESH:D022125,5030
5031,Metabolite,HMDB0004842,5031
5032,Microbe,TAXONOMY:1422834,5032
5033,Metabolite,HMDB0077014,5033
5034,Metabolite,HMDB0086607,5034
5035,Metabolite,HMDB0082245,5035
5036,Gene,4938,5036
5037,Metabolite,HMDB0073378,5037
5038,Gene,9131,5038
5039,Disease,MESH:D012019,5039
5040,Compound,DB00465,5040
5041,Metabolite,HMDB0089862,5041
5042,Metabolite,HMDB0084609,5042
5043,Compound,DB11793,5043
5044,Compound,MESH:D003287,5044
5045,Metabolite,HMDB0075251,5045
5046,Metabolite,HMDB0081779,5046
5047,Metabolite,HMDB0086208,5047
5048,Microbe,TAXONOMY:1449107,5048
5049,Metabolite,HMDB0091834,5049
5050,Gene,159195,5050
5051,Gene,55777,5051
5052,Gene,24247,5052
5053,Gene,283450,5053
5054,Microbe,TAXONOMY:556261,5054
5055,Gene,29929,5055
5056,Metabolite,HMDB0077756,5056
5057,Gene,19277,5057
5058,Metabolite,HMDB0078733,5058
5059,Compound,MESH:C038805,5059
5060,Gene,11122,5060
5061,Gene,285971,5061
5062,Gene,54635,5062
5063,Gene,7739,5063
5064,Metabolite,HMDB0090247,5064
5065,Metabolite,HMDB0087068,5065
5066,Compound,MESH:C584815,5066
5067,Compound,DB09121,5067
5068,Gene,3033,5068
5069,Gene,406920,5069
5070,Metabolite,HMDB0079583,5070
5071,Metabolite,HMDB0079242,5071
5072,Metabolite,HMDB0084459,5072
5073,Metabolite,HMDB0086554,5073
5074,Compound,CHEBI:60755,5074
5075,Metabolite,HMDB0087402,5075
5076,Microbe,Pseudomonas ligustri,5076
5077,Anatomy,UBERON:0001619,5077
5078,Gene,7165,5078
5079,Gene,79415,5079
5080,Gene,80034,5080
5081,Metabolite,HMDB0075199,5081
5082,Gene,7711,5082
5083,Metabolite,HMDB0073487,5083
5084,Disease,MESH:D065646,5084
5085,Microbe,TAXONOMY:546269,5085
5086,Compound,DB12992,5086
5087,Disease,MESH:D063425,5087
5088,Metabolite,HMDB0074158,5088
